video_id,lane,detection_confidence,eff_acceleration_variance,eff_com_stability_index,eff_lateral_movement_ratio,eff_movement_smoothness,eff_path_straightness,eff_vertical_progress_rate,extraction_quality,freq_foot_frequency_hz,freq_foot_movement_amplitude,freq_hand_frequency_hz,freq_hand_movement_amplitude,freq_limb_sync_ratio,freq_movement_regularity,post_avg_body_lean,post_avg_elbow_angle,post_avg_knee_angle,post_avg_reach_ratio,post_body_lean_std,post_elbow_angle_std,post_hip_width_ratio,post_knee_angle_std,post_max_reach_ratio
Speed_finals_Chamonix_2024_race001_poses,left,0.993006993006993,0.08387108131944886,0.000319144480038029,1.2098870226912106,0.050395537538383946,0.15118654922377114,0.0001794320177024519,0.9092118298368298,0.6338028169014085,0.037419704805069065,1.4634146341463417,0.04902751603158689,0.4005510100363575,0.34697862193085094,-0.14965286354686294,129.94841808072206,118.42503797017629,0.7273465675836013,7.193957473345371,58.36543010679881,0.6410062558834774,62.92200067409191,1.9002813421075462
Speed_finals_Chamonix_2024_race001_poses,right,0.9370629370629371,0.06725494751124103,0.00037773172933105314,0.762792279761235,0.0577892347878058,0.19511199143372002,0.0002807594502150123,0.8955314685314686,0.6716417910447762,0.048409221208233016,1.5254237288135593,0.03255586888854745,0.4018555752423981,0.3139397391587613,-3.398399336162731,123.5448485416055,133.93045889182045,0.6501755149109272,2.6468064541454055,57.96817977047958,0.6118250438589747,55.73307228722298,1.1840431176039081
Speed_finals_Chamonix_2024_race002_poses,left,0.9935897435897436,0.1055941512452405,0.00021673989269064344,0.1955739290459339,0.05551871299295838,0.21804519878442966,0.0011977944404456267,0.9449776644995701,0.5732484076433121,0.0399966794268704,0.6293706293706294,0.06794371274835058,0.7103053650431777,0.5314864653028315,-2.317252789172794,115.00618680025495,111.9780980198472,0.6221258981043883,3.65474660950929,59.8032220481493,0.6062005649529097,64.04705538681034,1.1497465398806244
Speed_finals_Chamonix_2024_race002_poses,right,1.0,0.10552018500438595,0.00022985070536426169,0.18966400891874102,0.052239326913978576,0.21829838988008246,0.0010435808089471633,0.9383412754008161,0.5806451612903225,0.04479390480155728,0.5217391304347826,0.05512560677975975,0.8003204816107633,0.5205032152383804,-5.308391349379545,95.15760874659173,134.12702386229037,0.5440308081835625,3.526377237205708,60.2961743936671,0.5957215426473235,54.95275882887273,1.1962801502499552
Speed_finals_Chamonix_2024_race003_poses,left,1.0,0.09334104042962088,0.0002925747383524947,0.27634778303537855,0.055086123505708566,0.29236056029275,0.001008031134669845,0.9385746084746962,0.6081081081081081,0.023745893249462018,1.4634146341463417,0.05390198327101612,0.417792680758813,0.3906546955865219,-0.6605270620694637,106.46379806809539,125.36236108420536,0.5585811439797477,4.1080771189459675,61.1763336411757,0.6068628964232843,59.83664334508365,1.2717143463532614
Speed_finals_Chamonix_2024_race003_poses,right,1.0,0.13344037330468062,0.00031779585024446777,4.606866504384287,0.051025435818163184,0.23552798657632643,7.054120480657338e-05,0.9524852695314382,0.718562874251497,0.03456048454174927,0.6716417910447762,0.0615836160643901,0.5668879419861229,0.4638062243475657,-2.8795952067561856,124.24676938278327,130.36419635038817,0.6045248430307465,3.393856922929741,56.293677773798954,0.6118621059118899,58.37534604490283,1.1758426518283722
Speed_finals_Chamonix_2024_race004_poses,left,0.9828767123287672,0.0650232936314293,0.00023404903301166768,0.7736717896729317,0.05986866518444439,0.09226436221974041,-0.0003194006388647514,0.8941139112574078,0.5263157894736842,0.0511349772229962,0.9574468085106383,0.10082847196543263,0.7726533927649301,0.5121528869530693,-4.074319912019187,100.53666011315794,148.11761585913163,0.5377509646158175,12.409655379500991,53.85837274169509,0.5794786928310575,39.24981915699056,1.0334391583975147
Speed_finals_Chamonix_2024_race004_poses,right,1.0,0.0981455331571577,0.00030813576611262903,38.787096629106124,0.05062181180232436,0.25802579975921347,-8.604544050553267e-06,0.9437173161383465,0.6617647058823529,0.02950984568008662,0.9917355371900827,0.06087556612823841,0.31920862200965794,0.4217403800163406,-3.4061943113595627,123.91702026317557,120.61279199805014,0.6325649782966468,3.6704412290915793,55.639987144257795,0.6060194151420848,61.74513895989917,1.156875677852993
Speed_finals_Chamonix_2024_race005_poses,left,0.9893238434163701,0.022902237849404754,0.00020918360983706932,0.4697266953682548,0.04751958263387595,0.2188219983217517,0.0007370340310974626,0.9422095206121953,1.7880794701986757,0.06268529722855545,0.6976744186046512,0.06820168456734853,0.3813532130647912,0.4090973499721807,11.35890630735358,114.32414500866119,131.25750925837193,0.5186950650504437,41.48444152605027,56.31256584496674,0.5818854689071324,54.2694193761451,0.9994543392496242
Speed_finals_Chamonix_2024_race005_poses,right,0.9750889679715302,0.09148530543137182,0.00029789780271146754,10.32444789931253,0.05196124261647812,0.23253721549745884,3.184125437374004e-05,0.9384386718441,1.2280701754385963,0.0450134605803142,1.381578947368421,0.06524056854064464,0.7855578930616269,0.45106730374636217,-2.092415520437827,102.45844769536795,114.12294614603927,0.5276631709511248,4.082162893516238,59.92803412258205,0.5965411513762716,64.95825576856299,1.2466188662608924
Speed_finals_Chamonix_2024_race006_poses,left,0.9647435897435898,0.0931751638948179,0.0002488360494790372,0.312495101000822,0.055662723070136706,0.20357471759054957,0.0008542162098296701,0.9323298995750849,0.6164383561643836,0.031529779451084684,1.3846153846153846,0.058856116067489334,0.5285412172995091,0.4754700505949816,-3.10492026113949,104.27798929803679,131.9554737999896,0.5245502382611432,3.843739973903205,59.22466737016528,0.6041726967090351,56.05190156016217,1.3346463025924329
Speed_finals_Chamonix_2024_race006_poses,right,1.0,0.10116323554052946,0.0002813949359575567,0.3583540575392131,0.05605836141532561,0.38078344649450513,0.0009976518850256927,0.9479067701242055,1.5328467153284673,0.04527452682067535,1.1320754716981132,0.047713446594621824,0.43643989572216374,0.20956398057441417,-3.0793434559158777,108.32223172244807,132.48211820691532,0.5593651061104201,3.9621086905486824,58.949326688452516,0.563398171854393,53.78229610835989,1.2658692417404815
Speed_finals_Chamonix_2024_race007_poses,left,1.0,0.05311918874590145,0.00027725965559435796,0.1554105487580618,0.05523097451589653,0.24942374598954317,0.0011789010216792424,0.9323575557998167,0.5555555555555556,0.05998090527839091,0.6164383561643836,0.07105621358473896,0.8093486673866649,0.49493250861132865,-2.176404376394708,116.70429844501729,129.56922116852314,0.5352848977814221,4.576917721796361,58.03442394934386,0.606037384406905,55.403739200713176,1.0607018122454028
Speed_finals_Chamonix_2024_race007_poses,right,0.9927007299270073,0.09248914629797741,0.000266462136447096,0.354564011169908,0.050834770435976895,0.25724146209008536,-0.0007348422169080241,0.9359870030321994,1.218274111675127,0.0521859065950987,0.5232558139534884,0.07446047469063874,0.716938865909749,0.5258820452869831,-2.888448089436853,118.6126831908452,120.41290449373301,0.5505090872397468,3.1830974355712183,51.43335702276206,0.5834911110322871,61.534902440797666,1.241501676020098
Speed_finals_Chamonix_2024_race008_poses,left,0.9776951672862454,0.03677810478560047,8.337622351734542e-05,0.2237711277906646,0.043671366266720524,0.13296739354702963,0.0011152285768325071,0.9453230889260572,0.5421686746987951,0.1188907276510406,0.5421686746987951,0.11831206775627522,0.5740936869389413,0.47479540145906407,40.3922877931749,134.03904366659182,108.30908495224884,0.8758881461590875,136.28438687981426,55.52711611965716,0.6264486323231514,60.74321719432088,2.7459776708644354
Speed_finals_Chamonix_2024_race008_poses,right,1.0,0.08973556047184837,0.00022144504039094243,0.4670939294046487,0.05233466723475396,0.2155470118047192,-0.0006988977793580997,0.9508383761429177,0.5590062111801243,0.04048713570898554,1.048951048951049,0.06621135717992849,0.7635070870352288,0.45719352022435067,-3.5019535342050343,112.01742315632599,123.78701243063031,0.5496612149382659,5.012992991495922,58.49522124996261,0.6160780079942068,60.53284360615559,1.2661512197008578
Speed_finals_Chamonix_2024_race009_poses,left,0.9014598540145985,0.06223093112656643,0.00020259565581554596,0.2163241315642116,0.05592141221402595,0.14081744378656105,0.0009415857045047255,0.9078683069978939,0.5421686746987951,0.04672074472099383,0.5555555555555556,0.10151937757364904,0.7312897210350278,0.37969410525222647,0.2673158014960719,113.30571962911934,137.0481448741288,0.5345643350270551,5.07593846088697,57.45026306164526,0.6033913927345055,52.13554335742186,1.1615625437637003
Speed_finals_Chamonix_2024_race009_poses,right,0.9927007299270073,0.08388075605073762,0.00021124834205126018,0.32650656223313246,0.05641053828219246,0.1872415148418256,0.0009210705757141113,0.9427283080109536,0.5421686746987951,0.0823161086530837,0.5825242718446603,0.11098937007468926,0.743992146922401,0.5404907172280671,-0.2301858959915813,104.56446499619402,142.94766549048902,0.5014400349543997,3.931030115309224,63.80649078646167,0.5981905673451814,48.92678431241566,1.2244337421862739
Speed_finals_Chamonix_2024_race010_poses,left,0.9947643979057592,0.06457643843746219,0.00022068733489305977,0.24056774279640938,0.05683355492586498,0.19581527147527616,0.0010997562639174924,0.9513471882441479,0.5806451612903225,0.09340060146709901,0.8181818181818183,0.11555437718397471,0.6230673232844158,0.4996236546874263,-0.08132470940869091,128.80166821785483,127.60132012354325,0.5143970740590357,4.1162279568359255,54.68243624043674,0.5761165893179028,61.655878579996994,1.2733059043636004
